arrival_date,state,variety,district,modal_price
Jan,Madhya Pradesh,Other,Shehdol,3295.83333333333
Jan,Madhya Pradesh,Soyabeen,Ashoknagar,3357.14285714286
Jan,Madhya Pradesh,Other,Vidisha,3404.13043478261
Jan,Madhya Pradesh,Other,Umariya,3440
Jan,Madhya Pradesh,Other,Tikamgarh,3315
Jan,Madhya Pradesh,Other,Shivpuri,3522.90909090909
Jan,Madhya Pradesh,Other,Sheopur,3472.85714285714
Jan,Madhya Pradesh,Other,Shajapur,3572.17117117117
Jan,Madhya Pradesh,Other,Seoni,3075
Jan,Madhya Pradesh,Other,Sehore,3501
Jan,Madhya Pradesh,Other,Satna,3191.5625
Jan,Madhya Pradesh,Other,Sagar,3247.5
Jan,Madhya Pradesh,Other,Rewa,3192.4
Jan,Madhya Pradesh,Other,Ratlam,3575.43181818182
Jan,Madhya Pradesh,Other,Rajgarh,3563.72727272727
Jan,Madhya Pradesh,Other,Raisen,3295.68
Jan,Madhya Pradesh,Other,Panna,3110
Jan,Madhya Pradesh,Other,Neemuch,3440.26086956522
Jan,Madhya Pradesh,Other,Narsinghpur,3440.36363636364
Jan,Madhya Pradesh,Other,Mandsaur,3543.82
Jan,Madhya Pradesh,Other,Khargone,3541.41791044776
Jan,Madhya Pradesh,Other,Khandwa,3548.93333333333
Jan,Madhya Pradesh,Other,Indore,3452.52272727273
Jan,Madhya Pradesh,Other,Hoshangabad,3123.1
Jan,Madhya Pradesh,Soyabeen,Badwani,3024
Jan,Madhya Pradesh,Other,Guna,3471.18681318681
Jan,Madhya Pradesh,Soyabeen,Bhopal,3404
Jan,Madhya Pradesh,Soyabeen,Chhindwara,2769
Jan,Madhya Pradesh,Yellow,Damoh,3448.8064516129
Jan,Madhya Pradesh,Yellow,Chhindwara,3327.22222222222
Jan,Madhya Pradesh,Yellow,Chhatarpur,3440
Jan,Madhya Pradesh,Yellow,Burhanpur,3584.04545454545
Jan,Madhya Pradesh,Yellow,Bhopal,3498.16666666667
Jan,Madhya Pradesh,Yellow,Betul,3544.29411764706
Jan,Madhya Pradesh,Yellow,Badwani,3571.09523809524
Jan,Madhya Pradesh,Sup,Indore,3000
Jan,Madhya Pradesh,Soyabeen,Ujjain,352.969230769231
Jan,Madhya Pradesh,Soyabeen,Shivpuri,3460.88888888889
Jan,Madhya Pradesh,Soyabeen,Sheopur,3547.42105263158
Jan,Madhya Pradesh,Soyabeen,Sehore,3670.10526315789
Jan,Madhya Pradesh,Soyabeen,Sagar,3422.91489361702
Jan,Madhya Pradesh,Soyabeen,Ratlam,3654.16666666667
Jan,Madhya Pradesh,Soyabeen,Rajgarh,3532.64705882353
Jan,Madhya Pradesh,Soyabeen,Panna,3305
Jan,Madhya Pradesh,Soyabeen,Morena,3475
Jan,Madhya Pradesh,Soyabeen,Mandsaur,3499
Jan,Madhya Pradesh,Soyabeen,Khargone,3497.17391304348
Jan,Madhya Pradesh,Soyabeen,Harda,3507.70588235294
Jan,Madhya Pradesh,Soyabeen,Guna,3421.93333333333
Jan,Madhya Pradesh,Soyabeen,Dindori,3400
Jan,Madhya Pradesh,Soyabeen,Dewas,3499.10810810811
Jan,Madhya Pradesh,Soyabeen,Chhatarpur,3448.92307692308
Jan,Madhya Pradesh,Yellow,Datia,3490
Jan,Madhya Pradesh,Other,Dhar,3364.44444444444
Jan,Madhya Pradesh,Other,Damoh,3435.66666666667
Jan,Gujarat,Soyabeen,Vadodara(Baroda),3225
Jan,Gujarat,Soyabeen,Rajkot,3483.33333333333
Jan,Gujarat,Soyabeen,Junagarh,3514.47368421053
Jan,Gujarat,Soyabeen,Jamnagar,3435.71428571429
Jan,Gujarat,Soyabeen,Dahod,3742.27272727273
Jan,Gujarat,Soyabeen,Amreli,3455
Jan,Gujarat,Other,Surat,2875
Jan,Gujarat,Other,Sabarkantha,3608.2
Jan,Gujarat,Other,Rajkot,2783.33333333333
Jan,Gujarat,Other,Junagarh,3265
Jan,Gujarat,Other,Dahod,3187.5
Jan,Gujarat,Other,Amreli,3361.66666666667
Jan,Chattisgarh,Yellow,Rajnandgaon,3582.52631578947
Jan,Chattisgarh,Yellow,Raipur,3000
Jan,Chattisgarh,Yellow,Mungeli,3486.75
Jan,Chattisgarh,Yellow,Kabirdham,3430.46666666667
Jan,Chattisgarh,Yellow,Durg,3457.33333333333
Jan,Chattisgarh,Soyabeen,Rajnandgaon,3399
Jan,Chattisgarh,Soyabeen,Raipur,3242.5
Jan,Chattisgarh,Other,Rajnandgaon,2950
Jan,Chattisgarh,Other,Durg,3411
Jan,Chattisgarh,Other,Balodabazar,3144.66666666667
Jan,Chattisgarh,Local,Rajnandgaon,3596.16666666667
Jan,Gujarat,Yellow,Rajkot,3482.14285714286
Jan,Madhya Pradesh,Other,Dewas,3491.78125
Jan,Gujarat,Yellow,Sabarkantha,3509.7619047619
Jan,Karnataka,Local,Belgaum,3615.5
Jan,Madhya Pradesh,Other,Chhindwara,3370.70588235294
Jan,Madhya Pradesh,Other,Chhatarpur,3554.44444444444
Jan,Madhya Pradesh,Other,Bhopal,3568
Jan,Madhya Pradesh,Other,Betul,3680
Jan,Madhya Pradesh,Other,Badwani,3243.75
Jan,Madhya Pradesh,Other,Ashoknagar,3511.31818181818
Jan,Madhya Pradesh,Other,Anupur,3000
Jan,Madhya Pradesh,Other,Alirajpur,3289.35483870968
Jan,Madhya Pradesh,Local,Sagar,3400
Jan,Madhya Pradesh,Local,Mandsaur,3367.5
Jan,Madhya Pradesh,Local,Dindori,3391.5
Jan,Madhya Pradesh,Black,Tikamgarh,3168.75
Jan,Madhya Pradesh,Black,Seoni,3276.75
Jan,Madhya Pradesh,Black,Rajgarh,3517.77777777778
Jan,Madhya Pradesh,Black,Raisen,3280.83333333333
Jan,Madhya Pradesh,Black,Chhatarpur,3000
Jan,Karnataka,Soyabeen,Haveri,3590.87096774194
Jan,Karnataka,Soyabeen,Gulbarga,3248.125
Jan,Karnataka,Soyabeen,Dharwad,3468.5
Jan,Karnataka,Soyabeen,Bidar,3635
Jan,Karnataka,Soyabeen,Belgaum,3403.75
Jan,Karnataka,Soyabeen,Bangalore,4600
Jan,Karnataka,Other,Belgaum,3800
Jan,Gujarat,Yellow,Surat,3737
Jan,Madhya Pradesh,Yellow,Dewas,3526.23076923077
Jan,Madhya Pradesh,Yellow,Ashoknagar,3424.59459459459
Jan,Madhya Pradesh,Yellow,Gwalior,3278
Jan,Maharashtra,Yellow,Nagpur,3438.87234042553
Jan,Maharashtra,Yellow,Latur,3612.34246575342
Jan,Maharashtra,Yellow,Jalgaon,3582.09090909091
Jan,Maharashtra,Yellow,Jalana,3577.5
Jan,Maharashtra,Yellow,Hingoli,3574.45
Jan,Maharashtra,Yellow,Chandrapur,3597.08823529412
Jan,Maharashtra,Yellow,Buldhana,3552.0534351145
Jan,Maharashtra,Yellow,Nanded,3530.40540540541
Jan,Maharashtra,Yellow,Bhandara,3375
Jan,Maharashtra,Yellow,Aurangabad,3459.77777777778
Jan,Maharashtra,Yellow,Amarawati,3468.03448275862
Jan,Maharashtra,Yellow,Akola,3524.83050847458
Jan,Maharashtra,Yellow,Ahmednagar,3221.42857142857
Jan,Maharashtra,Other,Vashim,3561.35416666667
Jan,Maharashtra,Other,Sholapur,3653.42857142857
Jan,Maharashtra,Other,Parbhani,3498.2
Jan,Maharashtra,Yellow,Beed,3588.33333333333
Jan,Maharashtra,Yellow,Nandurbar,3575
Jan,Maharashtra,Yellow,Nashik,3361.5
Jan,Maharashtra,Yellow,Osmanabad,3633.59459459459
Jan,Uttar Pradesh,Yellow,Lalitpur,3253.27777777778
Jan,Uttar Pradesh,Soyabeen,Kanpur,4584.78260869565
Jan,Rajasthan,Yellow,Chittorgarh,3591.25
Jan,Rajasthan,Other,Udaipur,3500
Jan,Rajasthan,Other,Tonk,3050
Jan,Rajasthan,Other,Swai Madhopur,3571.5
Jan,Rajasthan,Other,Kota,3495.74193548387
Jan,Rajasthan,Other,Jhalawar,3604.59813084112
Jan,Rajasthan,Other,Chittorgarh,3592.37142857143
Jan,Rajasthan,Other,Bundi,3550.96739130435
Jan,Rajasthan,Other,Bhilwara,3550
Jan,Rajasthan,Other,Baran,3596.76923076923
Jan,Maharashtra,Yellow,Yavatmal,3530.75396825397
Jan,Maharashtra,Yellow,Wardha,3485.06956521739
Jan,Maharashtra,Yellow,Vashim,3633.52941176471
Jan,Madhya Pradesh,Yellow,Dhar,3597.86725663717
Jan,Maharashtra,Yellow,Parbhani,3575.69444444444
Jan,Maharashtra,Other,Osmanabad,3714.14285714286
Jan,Maharashtra,Other,Nashik,3644.47058823529
Jan,Maharashtra,Yellow,Pune,3600.5
Jan,Maharashtra,Other,Nanded,3580.375
Jan,Madhya Pradesh,Yellow,Sagar,3484.41758241758
Jan,Madhya Pradesh,Yellow,Ratlam,3620.11904761905
Jan,Madhya Pradesh,Yellow,Rajgarh,3558.9203539823
Jan,Madhya Pradesh,Yellow,Raisen,3344.3
Jan,Madhya Pradesh,Yellow,Neemuch,3648.33333333333
Jan,Madhya Pradesh,Yellow,Narsinghpur,3295.5
Jan,Madhya Pradesh,Yellow,Morena,3437.5
Jan,Madhya Pradesh,Yellow,Sehore,3562.62365591398
Jan,Madhya Pradesh,Yellow,Mandsaur,3583.33333333333
Jan,Madhya Pradesh,Yellow,Katni,3355
Jan,Madhya Pradesh,Yellow,Jhabua,3419.64864864865
Jan,Madhya Pradesh,Yellow,Jabalpur,2510
Jan,Madhya Pradesh,Yellow,Indore,3630.75675675676
Jan,Madhya Pradesh,Yellow,Hoshangabad,3541.79411764706
Jan,Madhya Pradesh,Yellow,Harda,3545.42105263158
Jan,Maharashtra,Other,Nandurbar,3622.06666666667
Jan,Madhya Pradesh,Yellow,Khandwa,3595.625
Jan,Madhya Pradesh,Yellow,Seoni,3389
Jan,Madhya Pradesh,Yellow,Khargone,3422.5
Jan,Madhya Pradesh,Yellow,Shivpuri,3512.57142857143
Jan,Maharashtra,Other,Nagpur,3515.22222222222
Jan,Madhya Pradesh,Yellow,Shajapur,3520.06097560976
Jan,Maharashtra,Other,Latur,3650.6
Jan,Maharashtra,Other,Jalgaon,3729.29545454545
Jan,Maharashtra,Other,Jalana,3544.58333333333
Jan,Maharashtra,Other,Chandrapur,3614.78947368421
Jan,Maharashtra,Other,Buldhana,3551.92307692308
Jan,Maharashtra,Other,Hingoli,3540.60606060606
Jan,Maharashtra,Other,Aurangabad,3613.83333333333
Jan,Maharashtra,Other,Amarawati,3451.69696969697
Jan,Maharashtra,Other,Akola,3444
Jan,Maharashtra,Other,Ahmednagar,3585.78873239437
Jan,Madhya Pradesh,Yellow,Vidisha,3496.11111111111
Jan,Madhya Pradesh,Yellow,Tikamgarh,3503.96774193548
Jan,Maharashtra,Other,Beed,3617.78787878788
Jan,Madhya Pradesh,Yellow,Ujjain,3605.5641025641
Feb,Madhya Pradesh,Yellow,Datia,3305
Feb,Madhya Pradesh,Other,Shehdol,3443.54545454545
Feb,Madhya Pradesh,Other,Sheopur,3356.625
Feb,Madhya Pradesh,Other,Shivpuri,3559.24444444444
Feb,Madhya Pradesh,Yellow,Gwalior,3475
Feb,Madhya Pradesh,Other,Umariya,3530
Feb,Madhya Pradesh,Yellow,Dhar,3559.79347826087
Feb,Madhya Pradesh,Other,Shajapur,3577.00925925926
Feb,Madhya Pradesh,Yellow,Dewas,3499.86666666667
Feb,Madhya Pradesh,Other,Tikamgarh,3558
Feb,Madhya Pradesh,Other,Seoni,3200
Feb,Madhya Pradesh,Other,Raisen,3386.31578947368
Feb,Madhya Pradesh,Other,Satna,3008.95238095238
Feb,Madhya Pradesh,Other,Sagar,3373.55555555556
Feb,Madhya Pradesh,Other,Rewa,2974.75
Feb,Madhya Pradesh,Other,Ratlam,3558.94871794872
Feb,Madhya Pradesh,Other,Rajgarh,3485.88235294118
Feb,Madhya Pradesh,Other,Panna,3250
Feb,Madhya Pradesh,Other,Neemuch,3412.35294117647
Feb,Madhya Pradesh,Other,Mandsaur,3541.43333333333
Feb,Madhya Pradesh,Yellow,Damoh,3516.30769230769
Feb,Madhya Pradesh,Other,Narsinghpur,3498.07692307692
Feb,Madhya Pradesh,Other,Sehore,3550.4
Feb,Madhya Pradesh,Yellow,Chhindwara,3392
Feb,Madhya Pradesh,Soyabeen,Guna,3452.16666666667
Feb,Madhya Pradesh,Yellow,Burhanpur,3455.30769230769
Feb,Madhya Pradesh,Other,Vidisha,3301.44444444444
Feb,Madhya Pradesh,Other,Khargone,3553
Feb,Madhya Pradesh,Soyabeen,Ashoknagar,3368.75
Feb,Madhya Pradesh,Soyabeen,Bhopal,3434.125
Feb,Madhya Pradesh,Soyabeen,Chhatarpur,3438.53846153846
Feb,Madhya Pradesh,Soyabeen,Dewas,3491.71052631579
Feb,Madhya Pradesh,Soyabeen,Dindori,3200
Feb,Madhya Pradesh,Soyabeen,Harda,3447.2962962963
Feb,Madhya Pradesh,Soyabeen,Khargone,3441.21052631579
Feb,Madhya Pradesh,Soyabeen,Mandsaur,3515.86486486487
Feb,Madhya Pradesh,Yellow,Chhatarpur,3475
Feb,Madhya Pradesh,Soyabeen,Panna,3000
Feb,Madhya Pradesh,Soyabeen,Ratlam,3624.5
Feb,Madhya Pradesh,Soyabeen,Sagar,3392.5
Feb,Madhya Pradesh,Soyabeen,Sehore,3605.8
Feb,Madhya Pradesh,Soyabeen,Sheopur,3360.66666666667
Feb,Madhya Pradesh,Soyabeen,Shivpuri,3549.9375
Feb,Madhya Pradesh,Soyabeen,Ujjain,346.533333333333
Feb,Madhya Pradesh,Yellow,Ashoknagar,3477.41304347826
Feb,Madhya Pradesh,Yellow,Badwani,3600.66666666667
Feb,Madhya Pradesh,Yellow,Betul,3555.48484848485
Feb,Madhya Pradesh,Yellow,Bhopal,3477.44444444444
Feb,Madhya Pradesh,Soyabeen,Rajgarh,3505.1875
Feb,Madhya Pradesh,Other,Khandwa,3407.5
Feb,Madhya Pradesh,Local,Vidisha,3500
Feb,Chattisgarh,Other,Balodabazar,3182.92857142857
Feb,Karnataka,Soyabeen,Dharwad,3521.94230769231
Feb,Karnataka,Soyabeen,Gadag,2712
Feb,Karnataka,Soyabeen,Gulbarga,3378.64705882353
Feb,Karnataka,Soyabeen,Haveri,3566.04166666667
Feb,Madhya Pradesh,Black,Raisen,3396
Feb,Madhya Pradesh,Black,Rajgarh,3465
Feb,Madhya Pradesh,Black,Shivpuri,3177.5
Feb,Madhya Pradesh,Black,Tikamgarh,3490
Feb,Madhya Pradesh,Local,Chhindwara,3545
Feb,Madhya Pradesh,Local,Dindori,3368.38461538461
Feb,Karnataka,Soyabeen,Bidar,3632.56666666667
Feb,Madhya Pradesh,Local,Mandsaur,3700
Feb,Madhya Pradesh,Other,Alirajpur,3266.55172413793
Feb,Madhya Pradesh,Other,Ashoknagar,3331.9
Feb,Madhya Pradesh,Other,Badwani,3375
Feb,Madhya Pradesh,Other,Burhanpur,3411
Feb,Madhya Pradesh,Other,Chhatarpur,3519
Feb,Madhya Pradesh,Other,Chhindwara,3394.46666666667
Feb,Madhya Pradesh,Other,Damoh,3367.8
Feb,Madhya Pradesh,Other,Datia,3515
Feb,Madhya Pradesh,Other,Dewas,3466.90909090909
Feb,Madhya Pradesh,Other,Dhar,3408.33333333333
Feb,Madhya Pradesh,Other,Indore,3470
Feb,Karnataka,Soyabeen,Belgaum,3608.85714285714
Feb,Karnataka,Soyabeen,Bangalore,4530
Feb,Karnataka,Local,Belgaum,3576.5
Feb,Chattisgarh,Other,Durg,3650
Feb,Chattisgarh,Other,Kabirdham,3100
Feb,Chattisgarh,Other,Rajnandgaon,3300
Feb,Chattisgarh,Soyabeen,Raipur,3456
Feb,Chattisgarh,Soyabeen,Rajnandgaon,3399.2
Feb,Chattisgarh,Yellow,Durg,3529.16666666667
Feb,Chattisgarh,Yellow,Kabirdham,3338
Feb,Chattisgarh,Yellow,Mungeli,3395
Feb,Chattisgarh,Yellow,Raipur,3200
Feb,Chattisgarh,Yellow,Rajnandgaon,3580.90476190476
Feb,Gujarat,Other,Amreli,3288.75
Feb,Gujarat,Other,Bhavnagar,3108.33333333333
Feb,Gujarat,Other,Rajkot,2495.625
Feb,Gujarat,Other,Sabarkantha,3690.63333333333
Feb,Gujarat,Other,Surat,2956.25
Feb,Gujarat,Soyabeen,Amreli,3397.5
Feb,Gujarat,Soyabeen,Dahod,3714.52380952381
Feb,Gujarat,Soyabeen,Jamnagar,3250
Feb,Gujarat,Soyabeen,Junagarh,3501.84210526316
Feb,Madhya Pradesh,Yellow,Harda,3534.16129032258
Feb,Gujarat,Soyabeen,Rajkot,3440
Feb,Gujarat,Yellow,Rajkot,3441.66666666667
Feb,Gujarat,Yellow,Sabarkantha,3526.92307692308
Feb,Chattisgarh,Local,Rajnandgaon,3591.1875
Feb,Madhya Pradesh,Yellow,Hoshangabad,3544.58620689655
Feb,Madhya Pradesh,Yellow,Ujjain,3609.0380952381
Feb,Madhya Pradesh,Yellow,Jabalpur,2800
Feb,Maharashtra,Yellow,Nagpur,3440.25
Feb,Maharashtra,Yellow,Latur,3593.44827586207
Feb,Madhya Pradesh,Yellow,Indore,3609.18918918919
Feb,Maharashtra,Yellow,Jalgaon,3508.5
Feb,Maharashtra,Yellow,Jalana,3591.21052631579
Feb,Maharashtra,Yellow,Hingoli,3587
Feb,Maharashtra,Yellow,Chandrapur,3579.35294117647
Feb,Maharashtra,Yellow,Buldhana,3503.55555555556
Feb,Maharashtra,Yellow,Bhandara,3180
Feb,Maharashtra,Yellow,Beed,3594.72972972973
Feb,Maharashtra,Yellow,Aurangabad,3600
Feb,Maharashtra,Yellow,Amarawati,3431.3137254902
Feb,Maharashtra,Yellow,Akola,3487.59574468085
Feb,Maharashtra,Yellow,Ahmednagar,3387.5
Feb,Maharashtra,Other,Vashim,3541.23684210526
Feb,Maharashtra,Yellow,Nanded,3490.86956521739
Feb,Maharashtra,Other,Sholapur,3331
Feb,Maharashtra,Yellow,Nashik,3475.66666666667
Feb,Maharashtra,Yellow,Parbhani,3541.5306122449
Feb,Uttar Pradesh,Yellow,Lalitpur,3375.29411764706
Feb,Uttar Pradesh,Soyabeen,Kanpur,4525.55555555556
Feb,Rajasthan,Yellow,Chittorgarh,3595.78571428571
Feb,Rajasthan,Other,Udaipur,3450
Feb,Rajasthan,Other,Tonk,3100
Feb,Rajasthan,Other,Swai Madhopur,3541.25
Feb,Rajasthan,Other,Kota,3508.30508474576
Feb,Rajasthan,Other,Jhalawar,3550.59183673469
Feb,Rajasthan,Other,Chittorgarh,3547.42105263158
Feb,Rajasthan,Other,Bundi,3562.23863636364
Feb,Rajasthan,Other,Baran,3543.46753246753
Feb,Maharashtra,Yellow,Yavatmal,3519.2
Feb,Maharashtra,Yellow,Wardha,3475.55056179775
Feb,Maharashtra,Yellow,Vashim,3587.96875
Feb,Maharashtra,Yellow,Pune,3595.5
Feb,Maharashtra,Yellow,Osmanabad,3608.90322580645
Feb,Maharashtra,Other,Satara,3750
Feb,Madhya Pradesh,Other,Hoshangabad,3239.16666666667
Feb,Maharashtra,Other,Osmanabad,3496.66666666667
Feb,Madhya Pradesh,Yellow,Khandwa,3558.0625
Feb,Madhya Pradesh,Yellow,Khargone,3369.23076923077
Feb,Madhya Pradesh,Yellow,Mandsaur,3609.16666666667
Feb,Madhya Pradesh,Yellow,Morena,3163.5
Feb,Madhya Pradesh,Yellow,Narsinghpur,3354.55555555556
Feb,Madhya Pradesh,Yellow,Neemuch,3600.35294117647
Feb,Madhya Pradesh,Yellow,Raisen,3260.75
Feb,Madhya Pradesh,Yellow,Rajgarh,3555.03921568627
Feb,Madhya Pradesh,Yellow,Ratlam,3606.60975609756
Feb,Madhya Pradesh,Yellow,Katni,3100
Feb,Madhya Pradesh,Yellow,Sagar,3451.45945945946
Feb,Madhya Pradesh,Yellow,Shajapur,3474.04938271605
Feb,Madhya Pradesh,Yellow,Shivpuri,3517.47222222222
Feb,Madhya Pradesh,Yellow,Tikamgarh,3477
Feb,Madhya Pradesh,Other,Guna,3486.28235294118
Feb,Madhya Pradesh,Yellow,Vidisha,3463.67901234568
Feb,Maharashtra,Other,Ahmednagar,3519.39130434783
Feb,Maharashtra,Other,Akola,3510.66666666667
Feb,Maharashtra,Other,Amarawati,3492.86206896552
Feb,Maharashtra,Other,Parbhani,3475
Feb,Madhya Pradesh,Yellow,Sehore,3555.37037037037
Feb,Madhya Pradesh,Yellow,Jhabua,3470.03333333333
Feb,Madhya Pradesh,Yellow,Seoni,2850
Feb,Maharashtra,Other,Latur,3649
Feb,Maharashtra,Other,Aurangabad,3602.54545454545
Feb,Maharashtra,Other,Beed,3583.81481481481
Feb,Maharashtra,Other,Buldhana,3514.77272727273
Feb,Maharashtra,Other,Chandrapur,3618.82352941176
Feb,Maharashtra,Other,Hingoli,3533.88888888889
Feb,Maharashtra,Other,Jalana,3583.66666666667
Feb,Maharashtra,Other,Jalgaon,3506.5
Feb,Maharashtra,Other,Nagpur,3577.73333333333
Feb,Maharashtra,Other,Nandurbar,3600.31578947368
Feb,Maharashtra,Other,Nashik,3584.3137254902
Feb,Maharashtra,Other,Nanded,3574.5
Mar,Madhya Pradesh,Other,Hoshangabad,3002.5
Mar,Madhya Pradesh,Other,Mandla,3200
Mar,Madhya Pradesh,Other,Guna,3408.21052631579
Mar,Madhya Pradesh,Other,Dhar,3349.73333333333
Mar,Madhya Pradesh,Other,Dewas,3470.89655172414
Mar,Madhya Pradesh,Other,Indore,3509.8275862069
Mar,Madhya Pradesh,Other,Damoh,3465
Mar,Madhya Pradesh,Other,Chhindwara,3409.42857142857
Mar,Madhya Pradesh,Other,Chhatarpur,3317.66666666667
Mar,Madhya Pradesh,Other,Khandwa,3353.33333333333
Mar,Madhya Pradesh,Other,Khargone,3522.27027027027
Mar,Gujarat,Other,Rajkot,2606.375
Mar,Madhya Pradesh,Other,Mandsaur,3481.5
Mar,Madhya Pradesh,Other,Narsinghpur,3369.625
Mar,Madhya Pradesh,Soyabeen,Guna,3227.75
Mar,Madhya Pradesh,Soyabeen,Dewas,3495
Mar,Madhya Pradesh,Soyabeen,Chhindwara,3500
Mar,Madhya Pradesh,Soyabeen,Chhatarpur,3333.80555555556
Mar,Madhya Pradesh,Soyabeen,Bhopal,3409.41176470588
Mar,Madhya Pradesh,Soyabeen,Ashoknagar,3100
Mar,Madhya Pradesh,Other,Vidisha,3319.9375
Mar,Madhya Pradesh,Other,Shivpuri,3484.63414634146
Mar,Madhya Pradesh,Other,Sheopur,3348.44444444444
Mar,Madhya Pradesh,Other,Burhanpur,3100.33333333333
Mar,Madhya Pradesh,Other,Shehdol,3381.14285714286
Mar,Madhya Pradesh,Other,Seoni,3100
Mar,Madhya Pradesh,Other,Sehore,3430
Mar,Madhya Pradesh,Other,Satna,3125.6
Mar,Madhya Pradesh,Other,Sagar,2992.25
Mar,Madhya Pradesh,Other,Rewa,3042
Mar,Madhya Pradesh,Other,Ratlam,3562.33720930233
Mar,Madhya Pradesh,Other,Rajgarh,3438.46153846154
Mar,Madhya Pradesh,Other,Raisen,3327.15789473684
Mar,Madhya Pradesh,Other,Neemuch,3475
Mar,Madhya Pradesh,Other,Shajapur,3489.30357142857
Mar,Madhya Pradesh,Other,Badwani,3430.2
Mar,Madhya Pradesh,Black,Tikamgarh,3200
Mar,Madhya Pradesh,Other,Alirajpur,3302.62962962963
Mar,Karnataka,Soyabeen,Gulbarga,3202.07692307692
Mar,Karnataka,Soyabeen,Gadag,2728
Mar,Karnataka,Soyabeen,Dharwad,3458.63636363636
Mar,Karnataka,Soyabeen,Bidar,3587
Mar,Karnataka,Soyabeen,Belgaum,3681.5
Mar,Karnataka,Soyabeen,Bangalore,4350
Mar,Karnataka,Local,Belgaum,3561.05263157895
Mar,Karnataka,Soyabeen,Haveri,3526.68
Mar,Gujarat,Yellow,Sabarkantha,3370
Mar,Gujarat,Soyabeen,Rajkot,3300
Mar,Gujarat,Soyabeen,Junagarh,3473.75
Mar,Gujarat,Soyabeen,Jamnagar,3100
Mar,Gujarat,Soyabeen,Dahod,3661.57894736842
Mar,Gujarat,Soyabeen,Amreli,3312.5
Mar,Gujarat,Other,Surat,3229
Mar,Gujarat,Other,Sabarkantha,2829
Mar,Gujarat,Yellow,Rajkot,3407.5
Mar,Madhya Pradesh,Other,Ashoknagar,3351.5
Mar,Chattisgarh,Yellow,Rajnandgaon,3470.29411764706
Mar,Chattisgarh,Yellow,Kabirdham,3323.85
Mar,Madhya Pradesh,Local,Mandsaur,3587.5
Mar,Madhya Pradesh,Local,Dindori,3313.85714285714
Mar,Madhya Pradesh,Local,Chhindwara,3366.25
Mar,Gujarat,Other,Amreli,3200
Mar,Madhya Pradesh,Black,Shivpuri,3575
Mar,Madhya Pradesh,Black,Rajgarh,3200
Mar,Madhya Pradesh,Black,Raisen,3186.66666666667
Mar,Chattisgarh,Yellow,Mungeli,3320.4375
Mar,Madhya Pradesh,Black,Chhatarpur,3050
Mar,Chattisgarh,Local,Bilaspur,3000
Mar,Chattisgarh,Local,Rajnandgaon,3482.70588235294
Mar,Chattisgarh,Other,Balodabazar,2909.625
Mar,Chattisgarh,Other,Durg,3298
Mar,Chattisgarh,Soyabeen,Raipur,2000
Mar,Chattisgarh,Soyabeen,Rajnandgaon,3399
Mar,Chattisgarh,Yellow,Durg,3375
Mar,Madhya Pradesh,Soyabeen,Harda,3444.51724137931
Mar,Madhya Pradesh,Soyabeen,Khargone,3365.83333333333
Mar,Madhya Pradesh,Soyabeen,Sheopur,3379.52941176471
Mar,Madhya Pradesh,Soyabeen,Morena,2705
Mar,Maharashtra,Yellow,Buldhana,3463.13793103448
Mar,Maharashtra,Yellow,Beed,3490.52941176471
Mar,Maharashtra,Yellow,Aurangabad,3148
Mar,Maharashtra,Yellow,Amarawati,3418.69230769231
Mar,Maharashtra,Yellow,Akola,3493.28260869565
Mar,Maharashtra,Yellow,Ahmednagar,3333.33333333333
Mar,Maharashtra,Other,Vashim,3541.47272727273
Mar,Maharashtra,Other,Sholapur,3512.75
Mar,Maharashtra,Other,Satara,3650
Mar,Maharashtra,Other,Pune,3600
Mar,Maharashtra,Other,Parbhani,3431
Mar,Maharashtra,Other,Osmanabad,3613.9
Mar,Maharashtra,Other,Nashik,3532.29268292683
Mar,Maharashtra,Other,Nandurbar,3528.44444444444
Mar,Maharashtra,Other,Nanded,3563.5
Mar,Maharashtra,Other,Nagpur,3543.375
Mar,Maharashtra,Other,Latur,3626.22222222222
Mar,Maharashtra,Other,Jalgaon,3491.11111111111
Mar,Maharashtra,Other,Jalana,3487.5
Mar,Maharashtra,Other,Hingoli,3515.7619047619
Mar,Maharashtra,Other,Chandrapur,3565
Mar,Maharashtra,Yellow,Chandrapur,3552.09090909091
Mar,Maharashtra,Other,Buldhana,3469.09090909091
Mar,Maharashtra,Yellow,Hingoli,3536.2037037037
Mar,Maharashtra,Yellow,Jalgaon,3500
Mar,Uttar Pradesh,Yellow,Lalitpur,3322.28571428571
Mar,Uttar Pradesh,Soyabeen,Kanpur,4570.625
Mar,Rajasthan,Yellow,Chittorgarh,3558.53333333333
Mar,Rajasthan,Other,Udaipur,3360
Mar,Rajasthan,Other,Swai Madhopur,3278.66666666667
Mar,Rajasthan,Other,Kota,3503.35
Mar,Rajasthan,Other,Jhalawar,3534.63829787234
Mar,Rajasthan,Other,Chittorgarh,3417.34482758621
Mar,Rajasthan,Other,Bundi,3482.72222222222
Mar,Rajasthan,Other,Baran,3535.91780821918
Mar,Maharashtra,Yellow,Yavatmal,3491.8275862069
Mar,Maharashtra,Yellow,Wardha,3449.34736842105
Mar,Maharashtra,Yellow,Vashim,3548.38235294118
Mar,Maharashtra,Yellow,Pune,3352.33333333333
Mar,Maharashtra,Yellow,Parbhani,3550.54761904762
