District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Date
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10400,10000,13 Dec 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,12 Dec 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,11 Dec 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,10 Dec 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9900,10300,10200,08 Dec 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9900,10300,10200,07 Dec 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9900,10300,10200,06 Dec 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9900,10200,10000,05 Dec 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9900,10200,10000,04 Dec 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9900,10200,10000,03 Dec 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10400,10200,01 Dec 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10400,10200,30 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10400,10200,29 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10600,10300,28 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10600,10300,27 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10600,10300,26 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10500,10300,24 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10500,10300,23 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10500,10300,22 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,21 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,20 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,19 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10400,10200,17 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10400,10200,16 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10400,10200,15 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10400,10200,14 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10400,10200,13 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10400,10200,12 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,10 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,09 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,08 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10600,10400,07 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10600,10400,06 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10600,10400,05 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,03 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,02 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,01 Nov 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,31 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,30 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,29 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9700,10200,9800,27 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9700,10200,9800,26 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9700,10200,9800,25 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10400,10200,24 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10400,10200,23 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10400,10200,22 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10300,10000,20 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10300,10000,19 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10300,10000,18 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,17 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,16 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,15 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9900,10200,10000,13 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9900,10200,10000,12 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9900,10200,10000,11 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9950,10 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9950,09 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9950,08 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,06 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,05 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,04 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,03 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,02 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,01 Oct 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10500,10200,29 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10500,10200,28 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10500,10200,27 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10400,10000,26 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10400,10000,25 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10400,10000,24 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,22 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,21 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,20 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10400,10000,15 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10400,10000,14 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10400,10000,13 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10600,10400,12 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10600,10400,11 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10600,10400,10 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10500,10300,08 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10500,10300,07 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10500,10300,06 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10600,10300,05 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10600,10300,04 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10600,10300,03 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,01 Sep 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,31 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,30 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10500,10300,29 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10500,10300,28 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10500,10300,27 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10400,10800,10600,25 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10400,10800,10600,24 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10400,10800,10600,23 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10300,10600,10500,22 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10300,10600,10500,21 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10300,10600,10500,20 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10700,10500,18 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10700,10500,17 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10700,10500,16 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10600,10400,14 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10600,10400,13 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10600,10400,11 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,10 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,09 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,08 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10500,10400,07 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10500,10400,06 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10500,10400,04 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10600,10400,03 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10600,10400,02 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10600,10400,01 Aug 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,31 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,30 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,29 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10600,10300,27 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10600,10300,26 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10600,10300,25 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,24 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,23 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,22 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,20 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,19 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,18 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,17 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,16 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,14 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,13 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,12 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,11 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,10 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,09 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,07 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9650,06 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9650,05 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9650,04 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,03 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,02 Jul 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,30 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,29 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,28 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,27 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10300,10000,26 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10300,10000,25 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10300,10000,23 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10400,10200,22 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10400,10200,21 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10400,10200,20 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,19 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,18 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,16 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,15 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,14 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,13 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9700,12 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9700,11 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9700,09 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,08 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,07 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,06 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,05 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,04 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,02 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10500,10000,01 Jun 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10500,10000,31 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10500,10000,30 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,29 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,28 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,26 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9700,9900,9800,25 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9700,9900,9800,24 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9700,9900,9800,23 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,22 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,21 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,19 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,18 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,17 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,16 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,15 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,14 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,12 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,11 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,10 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,09 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,08 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,07 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,05 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,04 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,03 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,02 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,10000,9800,01 May 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,10000,9800,30 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,10000,9800,28 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,27 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,26 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,25 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,24 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,23 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,21 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,20 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,19 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,18 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,17 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,16 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,10500,10200,14 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10400,10000,13 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10400,10000,12 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10400,10000,11 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9750,10 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9750,09 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9750,07 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,06 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,05 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,04 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9700,03 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9700,02 Apr 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9700,31 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,30 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,29 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,28 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,27 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,26 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,24 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,23 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,22 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,21 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,20 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,19 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,17 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10500,10300,16 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10500,10300,15 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10500,10300,14 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10500,10200,13 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10500,10200,12 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10500,10200,10 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,09 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,08 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,07 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,06 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,05 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,03 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,02 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,01 Mar 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,28 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,27 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,26 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10200,10000,24 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,23 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,22 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,21 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,20 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,19 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,17 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9750,16 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9750,15 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9750,14 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,13 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,12 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,10 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,09 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,08 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,07 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,06 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,05 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,03 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9900,9800,02 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9900,9800,01 Feb 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9900,9800,31 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,30 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,29 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9500,9800,9600,27 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,26 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,25 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,24 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,23 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,22 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9800,10000,9900,20 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,19 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,18 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,9800,9700,17 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9850,16 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9850,15 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9850,13 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,12 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,11 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,9600,10000,9800,10 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,11000,10500,09 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,11000,10500,08 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10000,11000,10500,06 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10800,10500,05 Jan 2018
Lohardaga,Lohardaga,Mustard Oil,Other,FAQ,10200,10800,10500,04 Jan 2018
