,Date,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal)
95058,20 Jul 18,Indore,Gautampura,Soyabean,Other,FAQ,3051.0,3400.0,3300.0
95063,20 Jul 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3465.0,3350.0
95086,20 Jul 18,Indore,Mhow,Soyabean,Other,FAQ,3165.0,3418.0,3290.0
95107,20 Jul 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3325.0,3500.0,3400.0
95224,21 Jul 18,Indore,Gautampura,Soyabean,Other,FAQ,3150.0,3619.0,3350.0
95229,21 Jul 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3475.0,3350.0
95251,21 Jul 18,Indore,Mhow,Soyabean,Other,FAQ,3172.0,3385.0,3280.0
95265,21 Jul 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2800.0,3451.0,3350.0
95392,23 Jul 18,Indore,Gautampura,Soyabean,Other,FAQ,3390.0,3496.0,3400.0
95395,23 Jul 18,Indore,Indore,Soyabean,Yellow,FAQ,3250.0,3410.0,3370.0
95421,23 Jul 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3275.0,3440.0,3351.0
95499,24 Jul 18,Indore,Gautampura,Soyabean,Other,FAQ,3311.0,3311.0,3311.0
95503,24 Jul 18,Indore,Indore,Soyabean,Yellow,FAQ,2850.0,3440.0,3350.0
95529,24 Jul 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3300.0,3394.0,3311.0
95616,25 Jul 18,Indore,Gautampura,Soyabean,Other,FAQ,3175.0,3400.0,3300.0
95620,25 Jul 18,Indore,Indore,Soyabean,Yellow,FAQ,2750.0,3450.0,3350.0
95644,25 Jul 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,3375.0,3300.0
95745,26 Jul 18,Indore,Gautampura,Soyabean,Other,FAQ,3200.0,3400.0,3300.0
95749,26 Jul 18,Indore,Indore,Soyabean,Yellow,FAQ,2850.0,3455.0,3340.0
95771,26 Jul 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3316.0,3611.0,3480.0
95858,27 Jul 18,Indore,Gautampura,Soyabean,Other,FAQ,3300.0,3375.0,3375.0
95876,27 Jul 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3319.0,3390.0,3342.0
95952,28 Jul 18,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3260.0,3150.0
96076,30 Jul 18,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3310.0,3210.0
96237,31 Jul 18,Indore,Gautampura,Soyabean,Other,FAQ,3300.0,3560.0,3400.0
96241,31 Jul 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3475.0,3350.0
96262,31 Jul 18,Indore,Mhow,Soyabean,Other,FAQ,3125.0,3411.0,3270.0
96283,31 Jul 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3300.0,3500.0,3402.0
96433,1 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3370.0,3300.0
96437,1 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3535.0,3400.0
96459,1 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3061.0,3465.0,3265.0
96481,1 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2700.0,3421.0,3332.0
96619,2 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,2501.0,3360.0,3000.0
96625,2 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3530.0,3400.0
96647,2 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3021.0,3435.0,3230.0
96667,2 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3161.0,3442.0,3335.0
96819,3 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3200.0,3400.0,3300.0
96826,3 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3655.0,3400.0
96852,3 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3055.0,3414.0,3235.0
96874,3 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2700.0,3440.0,3340.0
97020,4 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3260.0,3200.0
97025,4 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3485.0,3400.0
97049,4 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3051.0,3430.0,3240.0
97073,4 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2000.0,3452.0,3368.0
97235,6 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3300.0,3420.0,3400.0
97258,6 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3020.0,3416.0,3220.0
97277,6 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2752.0,3511.0,3408.0
97416,7 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3324.0,3526.0,3450.0
97421,7 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3450.0,3350.0
97444,7 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3065.0,3427.0,3245.0
97463,7 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2000.0,3419.0,3311.0
97596,8 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3200.0,3351.0,3300.0
97602,8 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3475.0,3300.0
97623,8 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,2999.0,3423.0,3210.0
97643,8 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3000.0,3500.0,3371.0
97773,9 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3150.0,3150.0,3150.0
97777,9 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3470.0,3300.0
97791,9 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3426.0,3215.0
97902,10 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3180.0,3300.0,3300.0
97909,10 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3435.0,3300.0
97927,10 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3426.0,3215.0
97945,10 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,3361.0,3296.0
98038,11 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3125.0,3500.0,3300.0
98138,13 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3200.0,3220.0,3220.0
98144,13 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3250.0,3250.0
98162,13 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3030.0,3403.0,3220.0
98179,13 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2902.0,3250.0,3200.0
98297,14 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3210.0,3150.0
98304,14 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3405.0,3250.0
98325,14 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3150.0,3400.0,3225.0
98346,14 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3150.0,3525.0,3450.0
98471,16 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3200.0,3125.0
98475,16 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3405.0,3300.0
98491,16 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3031.0,3390.0,3210.0
98631,18 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3105.0,3300.0,3200.0
98635,18 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3430.0,3200.0
98654,18 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3032.0,3373.0,3205.0
98669,18 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3221.0,3300.0,3250.0
98789,20 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3130.0,3000.0
98794,20 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3425.0,3310.0
98809,20 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3061.0,3375.0,3220.0
98824,20 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,3450.0,3290.0
98932,21 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3410.0,3300.0
98948,21 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3140.0,3373.0,3215.0
99041,22 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3395.0,3300.0
99110,23 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3130.0,3130.0,3130.0
99117,23 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3420.0,3300.0
99134,23 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3142.0,3345.0,3245.0
99151,23 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3109.0,3400.0,3351.0
99275,24 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3520.0,3350.0
99294,24 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3015.0,3316.0,3165.0
99315,24 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2852.0,3350.0,3111.0
99406,25 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3050.0,3125.0,3125.0
99408,25 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3435.0,3250.0
99503,27 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2340.0,3370.0,3300.0
99521,27 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3170.0,3170.0,3170.0
99597,28 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3325.0,3200.0
99612,28 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,2992.0,3250.0,3125.0
99627,28 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3125.0,3125.0,3125.0
99706,29 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3080.0,3100.0,3100.0
99711,29 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3295.0,3200.0
99728,29 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3067.0,3240.0,3155.0
99743,29 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3050.0,3220.0,3151.0
99834,30 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3125.0,3125.0
99840,30 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3850.0,3850.0
99858,30 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3040.0,3251.0,3145.0
99874,30 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2451.0,3301.0,3250.0
99964,31 Aug 18,Indore,Gautampura,Soyabean,Other,FAQ,3000.0,3100.0,3100.0
99969,31 Aug 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3295.0,3200.0
99987,31 Aug 18,Indore,Mhow,Soyabean,Other,FAQ,3025.0,3236.0,3130.0
100003,31 Aug 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3015.0,3203.0,3072.0
100097,1 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,3088.0,3237.0,3165.0
100191,4 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3100.0,3100.0
100212,4 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2971.0,3354.0,3165.0
100228,4 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,3375.0,3200.0
100311,5 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2975.0,3398.0,3190.0
100325,5 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3150.0,3250.0,3150.0
100391,6 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,3485.0,3488.0,3488.0
100395,6 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,3080.0,3125.0,3100.0
100475,7 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,3140.0,3220.0,3150.0
100493,7 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,3150.0,3385.0,3270.0
100508,7 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3261.0,3470.0,3285.0
100589,8 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3100.0,3100.0
100668,10 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,3250.0,3250.0,3250.0
100681,10 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,3130.0,3376.0,3255.0
100746,11 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,3125.0,3250.0,3150.0
100785,11 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3440.0,3300.0
100899,12 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3811.0,3200.0
100914,12 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,3053.0,3371.0,3215.0
100929,12 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3100.0,3400.0,3300.0
101020,13 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3250.0,3200.0
101047,13 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3100.0,3257.0,3225.0
101114,14 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2850.0,3510.0,3370.0
101134,14 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,3070.0,3357.0,3215.0
101153,14 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2391.0,3400.0,3251.0
101259,15 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,3466.0,3474.0,3470.0
101264,15 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3400.0,3250.0
101284,15 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,3021.0,3304.0,3165.0
101299,15 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,3000.0,3300.0,3100.0
101358,16 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2870.0,3382.0,3130.0
101413,17 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,3100.0,3480.0,3300.0
101419,17 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3395.0,3250.0
101438,17 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2870.0,3382.0,3130.0
101548,18 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,3210.0,3300.0,3300.0
101555,18 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3375.0,3250.0
101578,18 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2771.0,3382.0,3075.0
101598,18 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2731.0,3400.0,3150.0
101715,19 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,2950.0,3321.0,3300.0
101721,19 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3421.0,3250.0
101745,19 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2970.0,3371.0,3170.0
101764,19 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2951.0,3328.0,3031.0
101876,20 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,3121.0,3121.0,3121.0
101880,20 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3360.0,3200.0
101898,20 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2882.0,3361.0,3120.0
101914,20 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2732.0,3209.0,3100.0
101962,21 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3385.0,3200.0
101967,21 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2980.0,3365.0,3175.0
102042,22 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,2805.0,3305.0,3250.0
102044,22 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3340.0,3200.0
102187,24 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3355.0,3200.0
102208,24 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2982.0,3330.0,3155.0
102366,25 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,2875.0,3350.0,3200.0
102372,25 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3325.0,3200.0
102395,25 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2700.0,3320.0,3010.0
102415,25 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2251.0,3300.0,3201.0
102569,26 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,2950.0,3270.0,3100.0
102576,26 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3330.0,3200.0
102600,26 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2661.0,3375.0,3018.0
102620,26 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2626.0,3241.0,3131.0
102775,27 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3325.0,3200.0
102781,27 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3220.0,3050.0
102809,27 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2700.0,3241.0,2970.0
102828,27 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2600.0,3200.0,3100.0
102980,28 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,3275.0,3100.0
102985,28 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3015.0,2930.0
103010,28 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2626.0,3261.0,2945.0
103025,28 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2100.0,3261.0,3075.0
103163,29 Sep 18,Indore,Gautampura,Soyabean,Other,FAQ,2755.0,3340.0,3200.0
103169,29 Sep 18,Indore,Indore,Soyabean,Yellow,FAQ,2300.0,3175.0,3000.0
103197,29 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,2599.0,3215.0,2910.0
103217,29 Sep 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2051.0,3200.0,3050.0
103332,30 Sep 18,Indore,Mhow,Soyabean,Other,FAQ,3050.0,3150.0,3100.0
103394,1 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2300.0,3155.0,3000.0
103431,1 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2211.0,3177.0,3010.0
103633,3 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2750.0,3270.0,3100.0
103639,3 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3215.0,3000.0
103659,3 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2741.0,3100.0,2920.0
103677,3 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3200.0,2975.0
103864,4 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2500.0,3050.0,2900.0
103868,4 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3215.0,3000.0
103910,4 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2521.0,3500.0,3056.0
104089,5 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3195.0,3000.0
104118,5 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2695.0,3221.0,2960.0
104143,5 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2050.0,3080.0,2950.0
104324,6 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2650.0,3305.0,2950.0
104330,6 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3240.0,3000.0
104355,6 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2770.0,3241.0,3005.0
104375,6 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3101.0,2950.0
104570,8 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3205.0,3000.0
104594,8 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,3050.0,3145.0,3090.0
104614,8 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2501.0,3097.0,2950.0
104770,9 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2650.0,3200.0,3000.0
104791,9 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2690.0,3157.0,2925.0
104973,10 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2580.0,3260.0,3000.0
104999,10 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2761.0,3186.0,2975.0
105018,10 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,1900.0,3117.0,3000.0
105188,11 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2551.0,3155.0,3000.0
105194,11 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3185.0,3000.0
105223,11 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2690.0,3216.0,2955.0
105245,11 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2000.0,3140.0,3012.0
105452,12 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2600.0,3142.0,3000.0
105458,12 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3180.0,3000.0
105491,12 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2695.0,3145.0,2920.0
105516,12 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2050.0,3201.0,3135.0
105705,13 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3185.0,3000.0
105726,13 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,3050.0,3145.0,3090.0
105961,15 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2611.0,3325.0,3100.0
105966,15 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3220.0,3000.0
105994,15 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2796.0,3265.0,3030.0
106016,15 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2550.0,3250.0,3000.0
106241,16 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2300.0,3411.0,3100.0
106246,16 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3275.0,3100.0
106273,16 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2781.0,3311.0,3045.0
106296,16 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3300.0,3050.0
106497,17 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2850.0,3200.0,3100.0
106502,17 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3255.0,3100.0
106522,17 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2780.0,3321.0,3050.0
106537,17 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2100.0,3218.0,3110.0
106695,18 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2900.0,3150.0,3000.0
106696,18 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3275.0,3100.0
106963,20 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2900.0,3150.0,3000.0
106968,20 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3245.0,3100.0
106997,20 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2871.0,3256.0,3065.0
107273,22 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2900.0,3150.0,3000.0
107279,22 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3155.0,3000.0
107313,22 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2699.0,3232.0,2965.0
107337,22 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2800.0,3200.0,3050.0
107584,23 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2750.0,3100.0,3000.0
107591,23 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3265.0,3100.0
107629,23 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2711.0,3140.0,2925.0
107655,23 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2780.0,3142.0,3016.0
107869,24 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,3160.0,3000.0
107872,24 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3220.0,3100.0
107889,24 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2700.0,3200.0,2950.0
108133,25 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2764.0,3105.0,3000.0
108141,25 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3180.0,3000.0
108200,25 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3151.0,3050.0
108442,26 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,3175.0,3050.0
108450,26 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3180.0,3050.0
108485,26 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2828.0,3200.0,3015.0
108514,26 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2800.0,3200.0,3000.0
108736,27 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3180.0,3050.0
109021,29 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2805.0,3165.0,3050.0
109031,29 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3160.0,3050.0
109068,29 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2751.0,3331.0,3040.0
109095,29 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3200.0,3050.0
109331,30 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2900.0,3175.0,3050.0
109342,30 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3215.0,3100.0
109378,30 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2900.0,3311.0,3105.0
109402,30 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2700.0,3201.0,3050.0
109618,31 Oct 18,Indore,Gautampura,Soyabean,Other,FAQ,2900.0,3075.0,3000.0
109626,31 Oct 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3255.0,3100.0
109662,31 Oct 18,Indore,Mhow,Soyabean,Other,FAQ,2875.0,3261.0,3070.0
109691,31 Oct 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3150.0,3050.0
109888,1 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2775.0,3200.0,3000.0
109895,1 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3180.0,3050.0
109921,1 Nov 18,Indore,Mhow,Soyabean,Other,FAQ,2801.0,3241.0,3020.0
109944,1 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3142.0,3025.0
110133,2 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2750.0,3150.0,3050.0
110139,2 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3230.0,3100.0
110192,2 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2700.0,3195.0,3058.0
110394,3 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2750.0,3200.0,3000.0
110401,3 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3250.0,3150.0
110457,3 Nov 18,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3209.0,3011.0
110637,5 Nov 18,Indore,Gautampura,Soyabean,Other,FAQ,2810.0,3211.0,3000.0
110652,5 Nov 18,Indore,Mhow,Soyabean,Other,FAQ,2941.0,3290.0,3115.0
110897,10 Nov 18,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,4141.0,3100.0
